customerID,Male,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumServices,AverageCharges,TenureBucket,TenureContract,HighPaying,CostPerService,ServiceRatio,PricePerTenureMonth,TenureMonthlyCharge,TenureNumServices
4549-ZDQYY,False,False,False,False,52,True,False,True,True,False,True,True,False,False,One year,False,Credit card (automatic),57.95,3042.25,False,5,57.40094339622642,4-5 years,4-5 yearsOne year,False,9.56682389937107,0.5555555555555556,56.30754716981132,3013.4,260
5712-AHQNN,False,False,False,False,43,True,False,True,False,True,True,False,True,False,Month-to-month,True,Electronic check,91.65,3954.1,False,5,89.86590909090908,3-4 years,3-4 yearsMonth-to-month,True,14.977651515151514,0.5555555555555556,87.78295454545454,3940.95,215
4846-WHAFZ,False,True,True,False,37,True,True,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.5,2868.15,True,3,75.47763157894737,3-4 years,3-4 yearsMonth-to-month,True,18.86940789473684,0.3333333333333333,73.46447368421053,2830.5,111
5256-SKJGO,False,False,True,True,64,False,False,True,False,True,False,True,True,True,Two year,True,Electronic check,54.6,3423.5,False,5,52.66923076923077,5+ years,5+ yearsTwo year,False,8.778205128205128,0.5555555555555556,51.82923076923077,3494.4,320
3071-VBYPO,True,False,True,True,3,True,False,True,True,True,False,False,True,False,Month-to-month,False,Electronic check,89.85,248.4,False,5,62.1,<1 year,<1 yearMonth-to-month,True,10.35,0.5555555555555556,39.6375,269.54999999999995,15
9560-BBZXK,False,False,False,False,36,False,False,True,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),31.05,1126.35,False,2,30.44189189189189,2-3 years,2-3 yearsTwo year,False,10.147297297297296,0.2222222222222222,29.6027027027027,1117.8,72
5299-RULOA,False,False,True,True,10,True,True,True,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.25,1064.65,True,6,96.78636363636365,<1 year,<1 yearMonth-to-month,True,13.826623376623376,0.6666666666666666,87.67272727272729,1002.5,60
8402-OOOHJ,False,False,False,False,41,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.65,835.15,False,1,19.88452380952381,3-4 years,3-4 yearsTwo year,False,9.942261904761905,0.1111111111111111,19.392857142857142,846.65,41
9445-ZUEQE,True,False,True,True,27,True,True,True,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),85.2,2151.6,False,5,76.84285714285714,2-3 years,2-3 yearsMonth-to-month,True,12.807142857142855,0.5555555555555556,73.8,2300.4,135
1091-SOZGA,False,False,True,True,56,True,True,True,False,False,True,False,True,True,One year,True,Credit card (automatic),99.8,5515.45,False,6,96.76228070175438,4-5 years,4-5 yearsOne year,True,13.823182957393485,0.6666666666666666,95.01140350877192,5588.8,336
2928-HLDBA,False,False,False,False,6,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.7,112.75,False,1,16.107142857142858,<1 year,<1 yearMonth-to-month,False,8.053571428571429,0.1111111111111111,13.15,124.2,6
0404-SWRVG,True,False,False,False,3,True,True,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,229.55,True,3,57.3875,<1 year,<1 yearMonth-to-month,True,14.346875,0.3333333333333333,38.7875,223.2,9
6497-TILVL,False,False,True,True,7,True,False,True,True,False,False,False,False,False,Month-to-month,False,Mailed check,50.7,350.35,False,3,43.79375,<1 year,<1 yearMonth-to-month,False,10.9484375,0.3333333333333333,37.45625,354.90000000000003,21
7219-TLZHO,False,False,True,True,4,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.85,62.9,False,1,12.58,<1 year,<1 yearMonth-to-month,False,6.29,0.1111111111111111,8.41,83.4,4
4622-YNKIJ,True,False,False,False,33,True,False,True,True,False,False,True,True,False,Two year,True,Electronic check,88.95,3027.65,False,5,89.0485294117647,2-3 years,2-3 yearsTwo year,True,14.841421568627451,0.5555555555555556,86.43235294117648,2935.35,165
4412-YLTKF,False,True,False,False,27,True,True,True,False,False,True,False,False,False,Month-to-month,True,Electronic check,78.05,2135.5,True,4,76.26785714285714,2-3 years,2-3 yearsMonth-to-month,True,15.253571428571428,0.4444444444444444,73.48035714285713,2107.35,108
6734-PSBAW,True,False,True,False,72,True,True,False,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),23.55,1723.95,False,2,23.61575342465753,5+ years,5+ yearsTwo year,False,7.871917808219178,0.2222222222222222,23.293150684931508,1695.6,144
3930-ZGWVE,True,False,False,False,1,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.75,19.75,False,1,9.875,<1 year,<1 yearMonth-to-month,False,4.9375,0.1111111111111111,0.0,19.75,1
2639-UGMAZ,True,True,False,False,71,False,False,True,True,True,False,False,True,True,One year,True,Electronic check,56.45,3985.35,False,5,55.35208333333333,5+ years,5+ yearsOne year,False,9.225347222222222,0.5555555555555556,54.56805555555556,4007.95,355
2876-GZYZC,False,False,False,False,13,True,True,True,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.95,1215.65,False,4,86.83214285714287,1-2 years,1-2 yearsMonth-to-month,True,17.366428571428575,0.4444444444444444,80.69285714285715,1117.35,52
6207-WIOLX,False,False,True,True,25,False,False,True,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),58.6,1502.65,True,6,57.79423076923077,2-3 years,2-3 yearsMonth-to-month,False,8.256318681318682,0.6666666666666666,55.54038461538463,1465.0,150
8587-XYZSF,True,False,False,False,67,True,False,True,False,False,False,True,False,False,Two year,False,Bank transfer (automatic),50.55,3260.1,False,3,47.942647058823525,5+ years,5+ yearsTwo year,False,11.98566176470588,0.3333333333333333,47.19926470588235,3386.85,201
3091-FYHKI,True,False,False,False,1,False,False,True,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.45,35.45,True,2,17.725,<1 year,<1 yearMonth-to-month,False,5.908333333333334,0.2222222222222222,0.0,35.45,2
2372-HWUHI,True,False,False,False,2,True,False,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.35,81.25,True,2,27.08333333333333,<1 year,<1 yearMonth-to-month,False,9.027777777777777,0.2222222222222222,12.3,88.7,4
7799-LGRDP,False,False,False,False,43,True,True,False,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.7,1188.2,False,2,27.00454545454545,3-4 years,3-4 yearsTwo year,False,9.001515151515152,0.2222222222222222,26.420454545454547,1105.1,86
7850-VWJUU,False,False,False,False,23,True,False,True,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.0,1778.5,False,3,74.10416666666667,1-2 years,1-2 yearsMonth-to-month,True,18.526041666666668,0.3333333333333333,70.97916666666667,1725.0,69
3774-VBNXY,False,False,True,True,64,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.2,1277.75,False,1,19.657692307692308,5+ years,5+ yearsTwo year,False,9.828846153846154,0.1111111111111111,19.34692307692308,1292.8,64
6217-KDYWC,True,False,False,True,57,True,False,False,False,False,False,False,False,False,Two year,True,Mailed check,19.6,1170.55,False,1,20.181896551724137,4-5 years,4-5 yearsTwo year,False,10.090948275862068,0.1111111111111111,19.84396551724138,1117.2,57
0390-DCFDQ,False,True,True,False,1,True,False,True,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.45,70.45,True,2,35.225,<1 year,<1 yearMonth-to-month,True,11.741666666666667,0.2222222222222222,0.0,70.45,2
3146-MSEGF,False,True,True,True,72,True,True,True,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.05,6425.65,False,9,88.02260273972603,5+ years,5+ yearsTwo year,True,8.802260273972603,1.0,86.81643835616438,6339.599999999999,648
4080-OGPJL,False,False,False,False,8,True,True,True,True,False,False,True,False,True,Month-to-month,False,Electronic check,71.15,563.65,True,6,62.62777777777777,<1 year,<1 yearMonth-to-month,True,8.946825396825396,0.6666666666666666,54.72222222222222,569.2,48
1095-WGNGG,False,False,True,False,61,True,True,True,False,True,False,False,True,True,Two year,True,Bank transfer (automatic),101.05,5971.25,False,6,96.31048387096774,5+ years,5+ yearsTwo year,True,13.758640552995391,0.6666666666666666,94.68064516129031,6164.05,366
2636-SJDOU,True,False,False,False,64,True,True,True,True,True,False,False,False,False,One year,True,Credit card (automatic),84.3,5289.05,False,5,81.37,5+ years,5+ yearsOne year,True,13.561666666666667,0.5555555555555556,80.07307692307693,5395.2,320
1131-QQZEB,True,True,True,False,71,True,True,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),23.95,1756.2,False,2,24.391666666666666,5+ years,5+ yearsTwo year,False,8.130555555555555,0.2222222222222222,24.05902777777778,1700.45,142
5716-EZXZN,False,False,True,True,65,True,True,True,True,True,False,True,True,False,Two year,True,Credit card (automatic),99.05,6416.7,False,7,97.22272727272728,5+ years,5+ yearsTwo year,True,12.152840909090909,0.7777777777777778,95.7219696969697,6438.25,455
6837-BJYDQ,True,False,False,False,3,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,19.6,61.35,False,1,15.3375,<1 year,<1 yearOne year,False,7.66875,0.1111111111111111,10.4375,58.8,3
2135-RXIHG,True,False,False,False,1,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.65,45.65,True,2,22.825,<1 year,<1 yearMonth-to-month,False,7.608333333333333,0.2222222222222222,0.0,45.65,2
6440-DKQGE,True,False,False,True,30,True,False,True,False,True,True,False,True,False,One year,False,Credit card (automatic),64.5,1929.95,False,5,62.25645161290323,2-3 years,2-3 yearsOne year,False,10.376075268817203,0.5555555555555556,60.17580645161291,1935.0,150
3466-BYAVD,True,False,True,True,15,True,False,True,False,True,True,True,False,True,Month-to-month,True,Mailed check,69.5,1071.4,False,6,66.9625,1-2 years,1-2 yearsMonth-to-month,False,9.56607142857143,0.6666666666666666,62.618750000000006,1042.5,90
3780-YVMFA,False,False,True,True,8,True,False,True,False,False,False,True,True,True,Month-to-month,True,Electronic check,68.55,564.35,False,5,62.70555555555556,<1 year,<1 yearMonth-to-month,False,10.450925925925926,0.5555555555555556,55.08888888888889,548.4,40
3874-EQOEP,True,False,False,False,7,True,True,True,False,False,False,False,True,True,Month-to-month,False,Mailed check,95.0,655.5,True,5,81.9375,<1 year,<1 yearMonth-to-month,True,13.65625,0.5555555555555556,70.0625,665.0,35
1679-JRFBR,False,False,True,True,70,True,True,True,True,True,True,False,True,True,One year,True,Credit card (automatic),108.15,7930.55,False,8,111.69788732394366,5+ years,5+ yearsOne year,True,12.410876369327074,0.8888888888888888,110.17464788732396,7570.5,560
9073-ZZIAY,True,False,True,True,62,True,False,True,True,True,True,True,True,True,Two year,False,Electronic check,86.1,5215.25,False,8,82.78174603174604,5+ years,5+ yearsTwo year,True,9.197971781305116,0.8888888888888888,81.41507936507936,5338.2,496
3077-RSNTJ,False,False,True,True,6,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.7,113.5,False,1,16.214285714285715,<1 year,<1 yearMonth-to-month,False,8.107142857142858,0.1111111111111111,13.4,118.2,6
6551-GNYDG,False,False,True,True,14,True,False,True,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),80.9,1152.8,False,3,76.85333333333332,1-2 years,1-2 yearsMonth-to-month,True,19.21333333333333,0.3333333333333333,71.46,1132.6,42
9167-APMXZ,False,False,False,False,22,True,True,True,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),84.15,1821.95,False,4,79.21521739130435,1-2 years,1-2 yearsMonth-to-month,True,15.84304347826087,0.4444444444444444,75.55652173913043,1851.3,88
2749-CTKAJ,True,False,True,True,22,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,20.15,419.9,False,1,18.256521739130434,1-2 years,1-2 yearsOne year,False,9.128260869565215,0.1111111111111111,17.380434782608695,443.3,22
6371-NZYEG,True,False,True,True,16,True,False,True,True,False,True,False,True,False,Two year,False,Mailed check,64.25,1024.0,False,5,60.23529411764706,1-2 years,1-2 yearsTwo year,False,10.03921568627451,0.5555555555555556,56.45588235294117,1028.0,80
7554-NEWDD,True,False,False,False,10,True,True,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.7,251.6,False,2,22.87272727272727,<1 year,<1 yearTwo year,False,7.624242424242424,0.2222222222222222,20.536363636363635,257.0,20
8992-VONJD,False,False,False,True,13,True,False,True,True,True,False,False,False,False,Month-to-month,True,Electronic check,56.0,764.55,False,4,54.61071428571428,1-2 years,1-2 yearsMonth-to-month,False,10.922142857142855,0.4444444444444444,50.61071428571428,728.0,52
0867-MKZVY,False,False,True,False,20,True,True,True,True,False,False,False,False,False,Month-to-month,False,Electronic check,82.4,1592.35,True,4,75.82619047619048,1-2 years,1-2 yearsMonth-to-month,True,15.165238095238095,0.4444444444444444,71.90238095238094,1648.0,80
4482-EWFMI,False,False,False,False,2,True,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,135.2,False,2,45.06666666666666,<1 year,<1 yearMonth-to-month,False,15.02222222222222,0.2222222222222222,21.83333333333333,139.4,4
4648-YPBTM,True,False,False,False,53,True,True,True,False,True,True,True,False,True,Two year,True,Bank transfer (automatic),73.9,3958.25,False,7,73.30092592592592,4-5 years,4-5 yearsTwo year,True,9.16261574074074,0.7777777777777778,71.93240740740741,3916.7,371
2907-ILJBN,False,False,True,True,11,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,20.6,233.9,False,1,19.491666666666667,<1 year,<1 yearOne year,False,9.745833333333334,0.1111111111111111,17.775000000000002,226.6,11
6345-FZOQH,True,False,True,False,69,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,19.9,1363.45,False,1,19.477857142857143,5+ years,5+ yearsTwo year,False,9.738928571428572,0.1111111111111111,19.193571428571428,1373.1,69
3376-BMGFE,False,False,False,False,4,True,False,True,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),70.9,273.0,True,2,54.6,<1 year,<1 yearMonth-to-month,True,18.2,0.2222222222222222,40.42,283.6,8
5997-OPVFA,True,False,True,False,72,True,True,True,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.05,6254.45,False,9,85.67739726027396,5+ years,5+ yearsTwo year,True,8.567739726027396,1.0,84.45753424657534,6411.599999999999,648
3445-HXXGF,True,True,True,False,58,False,False,True,False,True,True,False,False,True,Month-to-month,True,Electronic check,45.3,2651.2,True,4,44.93559322033898,4-5 years,4-5 yearsMonth-to-month,False,8.987118644067795,0.4444444444444444,44.16779661016948,2627.4,232
1159-WFSGR,False,False,True,True,16,True,False,False,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.4,321.4,False,1,18.905882352941177,1-2 years,1-2 yearsMonth-to-month,False,9.452941176470588,0.1111111111111111,17.705882352941178,326.4,16
7654-YWJUF,True,False,True,False,43,True,False,True,True,False,True,True,False,False,One year,True,Bank transfer (automatic),84.25,3539.25,False,5,80.4375,3-4 years,3-4 yearsOne year,True,13.40625,0.5555555555555556,78.52272727272727,3622.75,215
1875-QIVME,False,False,True,False,2,True,True,True,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.4,242.8,True,7,80.93333333333334,<1 year,<1 yearMonth-to-month,True,10.116666666666667,0.7777777777777778,46.13333333333333,208.8,14
6727-IOTLZ,True,False,True,False,14,True,False,True,False,True,True,True,True,True,Two year,False,Mailed check,81.95,1181.75,False,7,78.78333333333333,1-2 years,1-2 yearsTwo year,True,9.847916666666666,0.7777777777777778,73.32,1147.3,98
0691-JVSYA,False,False,True,False,53,True,False,True,False,False,True,False,True,True,One year,True,Bank transfer (automatic),94.85,5000.2,True,5,92.59629629629627,4-5 years,4-5 yearsOne year,True,15.432716049382714,0.5555555555555556,90.8398148148148,5027.049999999999,265
5918-VUKWP,False,False,False,False,32,True,False,False,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.55,654.55,False,1,19.83484848484848,2-3 years,2-3 yearsOne year,False,9.91742424242424,0.1111111111111111,19.21212121212121,657.6,32
